Date,City,Petrol_Price,Diesel_Price
2025-05-04,Chennai,100.8,92.39
2025-05-04,Delhi,94.77,87.67
2025-05-04,Kolkata,105.01,91.82
2025-05-04,Mumbai,103.5,90.03
2025-05-03,Chennai,100.8,92.39
2025-05-03,Delhi,94.77,87.67
2025-05-03,Kolkata,105.01,91.82
2025-05-03,Mumbai,103.5,90.03
2025-05-02,Chennai,100.8,92.39
2025-05-02,Delhi,94.77,87.67
2025-05-02,Kolkata,105.01,91.82
2025-05-02,Mumbai,103.5,90.03
2025-05-01,Chennai,100.8,92.39
2025-05-01,Delhi,94.77,87.67
2025-05-01,Kolkata,105.01,91.82
2025-05-01,Mumbai,103.5,90.03
2025-04-30,Chennai,100.8,92.39
2025-04-30,Delhi,94.77,87.67
2025-04-30,Kolkata,105.01,91.82
2025-04-30,Mumbai,103.5,90.03
2025-04-29,Chennai,100.8,92.39
2025-04-29,Delhi,94.77,87.67
2025-04-29,Kolkata,105.01,91.82
2025-04-29,Mumbai,103.5,90.03
2025-04-28,Chennai,100.8,92.39
2025-04-28,Delhi,94.77,87.67
2025-04-28,Kolkata,105.01,91.82
2025-04-28,Mumbai,103.5,90.03
2025-04-27,Chennai,100.8,92.39
2025-04-27,Delhi,94.77,87.67
2025-04-27,Kolkata,105.01,91.82
2025-04-27,Mumbai,103.5,90.03
2025-04-26,Chennai,100.8,92.39
2025-04-26,Delhi,94.77,87.67
2025-04-26,Kolkata,105.01,91.82
2025-04-26,Mumbai,103.5,90.03
2025-04-25,Chennai,100.8,92.39
2025-04-25,Delhi,94.77,87.67
2025-04-25,Kolkata,105.01,91.82
2025-04-25,Mumbai,103.5,90.03
2025-04-24,Chennai,100.8,92.39
2025-04-24,Delhi,94.77,87.67
2025-04-24,Kolkata,105.01,91.82
2025-04-24,Mumbai,103.5,90.03
2025-04-23,Chennai,100.8,92.39
2025-04-23,Delhi,94.77,87.67
2025-04-23,Kolkata,105.01,91.82
2025-04-23,Mumbai,103.5,90.03
2025-04-22,Chennai,100.8,92.39
2025-04-22,Delhi,94.77,87.67
2025-04-22,Kolkata,105.01,91.82
2025-04-22,Mumbai,103.5,90.03
2025-04-21,Chennai,100.8,92.39
2025-04-21,Delhi,94.77,87.67
2025-04-21,Kolkata,105.01,91.82
2025-04-21,Mumbai,103.5,90.03
2025-04-20,Chennai,100.8,92.39
2025-04-20,Delhi,94.77,87.67
2025-04-20,Kolkata,105.01,91.82
2025-04-20,Mumbai,103.5,90.03
2025-04-19,Chennai,100.8,92.39
2025-04-19,Delhi,94.77,87.67
2025-04-19,Kolkata,105.01,91.82
2025-04-19,Mumbai,103.5,90.03
2025-04-18,Chennai,100.8,92.39
2025-04-18,Delhi,94.77,87.67
2025-04-18,Kolkata,105.01,91.82
2025-04-18,Mumbai,103.5,90.03
2025-04-17,Chennai,100.8,92.39
2025-04-17,Delhi,94.77,87.67
2025-04-17,Kolkata,105.01,91.82
2025-04-17,Mumbai,103.5,90.03
2025-04-15,Chennai,100.8,92.39
2025-04-15,Delhi,94.77,87.67
2025-04-15,Kolkata,105.01,91.82
2025-04-15,Mumbai,103.5,90.03
2025-04-14,Chennai,100.8,92.39
2025-04-14,Delhi,94.77,87.67
2025-04-14,Kolkata,105.01,91.82
2025-04-14,Mumbai,103.5,90.03
2025-04-13,Chennai,100.8,92.39
2025-04-13,Delhi,94.77,87.67
2025-04-13,Kolkata,105.01,91.82
2025-04-13,Mumbai,103.5,90.03
2025-04-12,Chennai,100.8,92.39
2025-04-12,Delhi,94.77,87.67
2025-04-12,Kolkata,105.01,91.82
2025-04-12,Mumbai,103.5,90.03
2025-04-11,Chennai,100.8,92.39
2025-04-11,Delhi,94.77,87.67
2025-04-11,Kolkata,105.01,91.82
2025-04-11,Mumbai,103.5,90.03
2025-04-10,Chennai,100.8,92.39
2025-04-10,Delhi,94.77,87.67
2025-04-10,Kolkata,105.01,91.82
2025-04-10,Mumbai,103.5,90.03
2025-04-09,Chennai,100.8,92.39
2025-04-09,Delhi,94.77,87.67
2025-04-09,Kolkata,105.01,91.82
2025-04-09,Mumbai,103.5,90.03
2025-04-08,Chennai,100.8,92.39
2025-04-08,Delhi,94.77,87.67
2025-04-08,Kolkata,105.01,91.82
2025-04-08,Mumbai,103.5,90.03
2025-04-07,Chennai,100.8,92.39
2025-04-07,Delhi,94.77,87.67
2025-04-07,Kolkata,105.01,91.82
2025-04-07,Mumbai,103.5,90.03
2025-04-06,Chennai,100.8,92.39
2025-04-06,Delhi,94.77,87.67
2025-04-06,Kolkata,105.01,91.82
2025-04-06,Mumbai,103.5,90.03
2025-04-05,Chennai,100.8,92.39
2025-04-05,Delhi,94.77,87.67
2025-04-05,Kolkata,105.01,91.82
2025-04-05,Mumbai,103.5,90.03
2025-04-04,Chennai,100.8,92.39
2025-04-04,Delhi,94.77,87.67
2025-04-04,Kolkata,105.01,91.82
2025-04-04,Mumbai,103.5,90.03
2025-04-03,Chennai,100.8,92.39
2025-04-03,Delhi,94.77,87.67
2025-04-03,Kolkata,105.01,91.82
2025-04-03,Mumbai,103.5,90.03
2025-04-02,Chennai,100.8,92.39
2025-04-02,Delhi,94.77,87.67
2025-04-02,Kolkata,105.01,91.82
2025-04-02,Mumbai,103.5,90.03
2025-04-01,Chennai,100.8,92.39
2025-04-01,Delhi,94.77,87.67
2025-04-01,Kolkata,105.01,91.82
2025-04-01,Mumbai,103.5,90.03
2025-03-31,Chennai,100.8,92.39
2025-03-31,Delhi,94.77,87.67
2025-03-31,Kolkata,105.01,91.82
2025-03-31,Mumbai,103.5,90.03
2025-03-30,Chennai,100.8,92.39
2025-03-30,Delhi,94.77,87.67
2025-03-30,Kolkata,105.01,91.82
2025-03-30,Mumbai,103.5,90.03
2025-03-29,Chennai,100.8,92.39
2025-03-29,Delhi,94.77,87.67
2025-03-29,Kolkata,105.01,91.82
2025-03-29,Mumbai,103.5,90.03
2025-03-28,Chennai,100.8,92.39
2025-03-28,Delhi,94.77,87.67
2025-03-28,Kolkata,105.01,91.82
2025-03-28,Mumbai,103.5,90.03
2025-03-27,Chennai,100.8,92.39
2025-03-27,Delhi,94.77,87.67
2025-03-27,Kolkata,105.01,91.82
2025-03-27,Mumbai,103.5,90.03
2025-03-26,Chennai,100.8,92.39
2025-03-26,Delhi,94.77,87.67
2025-03-26,Kolkata,105.01,91.82
2025-03-26,Mumbai,103.5,90.03
2025-03-25,Chennai,100.8,92.39
2025-03-25,Delhi,94.77,87.67
2025-03-25,Kolkata,105.01,91.82
2025-03-25,Mumbai,103.5,90.03
2025-03-24,Chennai,100.8,92.39
2025-03-24,Delhi,94.77,87.67
2025-03-24,Kolkata,105.01,91.82
2025-03-24,Mumbai,103.5,90.03
2025-03-23,Chennai,100.8,92.39
2025-03-23,Delhi,94.77,87.67
2025-03-23,Kolkata,105.01,91.82
2025-03-23,Mumbai,103.5,90.03
2025-03-22,Chennai,100.8,92.39
2025-03-22,Delhi,94.77,87.67
2025-03-22,Kolkata,105.01,91.82
2025-03-22,Mumbai,103.5,90.03
2025-03-21,Chennai,100.8,92.39
2025-03-21,Delhi,94.77,87.67
2025-03-21,Kolkata,105.01,91.82
2025-03-21,Mumbai,103.5,90.03
2025-03-20,Chennai,100.8,92.39
2025-03-20,Delhi,94.77,87.67
2025-03-20,Kolkata,105.01,91.82
2025-03-20,Mumbai,103.5,90.03
2025-03-19,Chennai,100.8,92.39
2025-03-19,Delhi,94.77,87.67
2025-03-19,Kolkata,105.01,91.82
2025-03-19,Mumbai,103.5,90.03
2025-03-18,Chennai,100.8,92.39
2025-03-18,Delhi,94.77,87.67
2025-03-18,Kolkata,105.01,91.82
2025-03-18,Mumbai,103.5,90.03
2025-03-17,Chennai,100.8,92.39
2025-03-17,Delhi,94.77,87.67
2025-03-17,Kolkata,105.01,91.82
2025-03-17,Mumbai,103.5,90.03
2025-03-16,Chennai,100.8,92.39
2025-03-16,Delhi,94.77,87.67
2025-03-16,Kolkata,105.01,91.82
2025-03-16,Mumbai,103.5,90.03
2025-03-15,Chennai,100.8,92.39
2025-03-15,Delhi,94.77,87.67
2025-03-15,Kolkata,105.01,91.82
2025-03-15,Mumbai,103.5,90.03
2025-03-14,Chennai,100.8,92.39
2025-03-14,Delhi,94.77,87.67
2025-03-14,Kolkata,105.01,91.82
2025-03-14,Mumbai,103.5,90.03
2025-03-13,Chennai,100.8,92.39
2025-03-13,Delhi,94.77,87.67
2025-03-13,Kolkata,105.01,91.82
2025-03-13,Mumbai,103.5,90.03
2025-03-12,Chennai,100.8,92.39
2025-03-12,Delhi,94.77,87.67
2025-03-12,Kolkata,105.01,91.82
2025-03-12,Mumbai,103.5,90.03
2025-03-11,Chennai,100.8,92.39
2025-03-11,Delhi,94.77,87.67
2025-03-11,Kolkata,105.01,91.82
2025-03-11,Mumbai,103.5,90.03
2025-03-10,Chennai,100.8,92.39
2025-03-10,Delhi,94.77,87.67
2025-03-10,Kolkata,105.01,91.82
2025-03-10,Mumbai,103.5,90.03
2025-03-09,Chennai,100.8,92.39
2025-03-09,Delhi,94.77,87.67
2025-03-09,Kolkata,105.01,91.82
2025-03-09,Mumbai,103.5,90.03
2025-03-08,Chennai,100.8,92.39
2025-03-08,Delhi,94.77,87.67
2025-03-08,Kolkata,105.01,91.82
2025-03-08,Mumbai,103.5,90.03
2025-03-07,Chennai,100.8,92.39
2025-03-07,Delhi,94.77,87.67
2025-03-07,Kolkata,105.01,91.82
2025-03-07,Mumbai,103.5,90.03
2025-03-06,Chennai,100.8,92.39
2025-03-06,Delhi,94.77,87.67
2025-03-06,Kolkata,105.01,91.82
2025-03-06,Mumbai,103.5,90.03
2025-03-05,Chennai,100.8,92.39
2025-03-05,Delhi,94.77,87.67
2025-03-05,Kolkata,105.01,91.82
2025-03-05,Mumbai,103.5,90.03
2025-03-04,Chennai,100.8,92.39
2025-03-04,Delhi,94.77,87.67
2025-03-04,Kolkata,105.01,91.82
2025-03-04,Mumbai,103.5,90.03
2025-03-03,Chennai,100.8,92.39
2025-03-03,Delhi,94.77,87.67
2025-03-03,Kolkata,105.01,91.82
2025-03-03,Mumbai,103.5,90.03
2025-03-02,Chennai,100.8,92.39
2025-03-02,Delhi,94.77,87.67
2025-03-02,Kolkata,105.01,91.82
2025-03-02,Mumbai,103.5,90.03
2025-03-01,Chennai,100.8,92.39
2025-03-01,Delhi,94.77,87.67
2025-03-01,Kolkata,105.01,91.82
2025-03-01,Mumbai,103.5,90.03
2025-02-28,Chennai,100.8,92.39
2025-02-28,Delhi,94.77,87.67
2025-02-28,Kolkata,105.01,91.82
2025-02-28,Mumbai,103.5,90.03
2025-02-27,Chennai,100.8,92.39
2025-02-27,Delhi,94.77,87.67
2025-02-27,Kolkata,105.01,91.82
2025-02-27,Mumbai,103.5,90.03
2025-02-26,Chennai,100.8,92.39
2025-02-26,Delhi,94.77,87.67
2025-02-26,Kolkata,105.01,91.82
2025-02-26,Mumbai,103.5,90.03
2025-02-25,Chennai,100.8,92.39
2025-02-25,Delhi,94.77,87.67
2025-02-25,Kolkata,105.01,91.82
2025-02-25,Mumbai,103.5,90.03
2025-02-24,Chennai,100.8,92.39
2025-02-24,Delhi,94.77,87.67
2025-02-24,Kolkata,105.01,91.82
2025-02-24,Mumbai,103.5,90.03
2025-02-23,Chennai,100.8,92.39
2025-02-23,Delhi,94.77,87.67
2025-02-23,Kolkata,105.01,91.82
2025-02-23,Mumbai,103.5,90.03
2025-02-22,Chennai,100.8,92.39
2025-02-22,Delhi,94.77,87.67
2025-02-22,Kolkata,105.01,91.82
2025-02-22,Mumbai,103.5,90.03
2025-02-21,Chennai,100.8,92.39
2025-02-21,Delhi,94.77,87.67
2025-02-21,Kolkata,105.01,91.82
2025-02-21,Mumbai,103.5,90.03
2025-02-20,Chennai,100.8,92.39
2025-02-20,Delhi,94.77,87.67
2025-02-20,Kolkata,105.01,91.82
2025-02-20,Mumbai,103.5,90.03
2025-02-19,Chennai,100.8,92.39
2025-02-19,Delhi,94.77,87.67
2025-02-19,Kolkata,105.01,91.82
2025-02-19,Mumbai,103.5,90.03
2025-02-18,Chennai,100.8,92.39
2025-02-18,Delhi,94.77,87.67
2025-02-18,Kolkata,105.01,91.82
2025-02-18,Mumbai,103.5,90.03
2025-02-17,Chennai,100.8,92.39
2025-02-17,Delhi,94.77,87.67
2025-02-17,Kolkata,105.01,91.82
2025-02-17,Mumbai,103.5,90.03
2025-02-16,Chennai,100.8,92.39
2025-02-16,Delhi,94.77,87.67
2025-02-16,Kolkata,105.01,91.82
2025-02-16,Mumbai,103.5,90.03
2025-02-15,Chennai,100.8,92.39
2025-02-15,Delhi,94.77,87.67
2025-02-15,Kolkata,105.01,91.82
2025-02-15,Mumbai,103.5,90.03
2025-02-14,Chennai,100.8,92.39
2025-02-14,Delhi,94.77,87.67
2025-02-14,Kolkata,105.01,91.82
2025-02-14,Mumbai,103.5,90.03
2025-02-13,Chennai,100.8,92.39
2025-02-13,Delhi,94.77,87.67
2025-02-13,Kolkata,105.01,91.82
2025-02-13,Mumbai,103.5,90.03
2025-02-12,Chennai,100.8,92.39
2025-02-12,Delhi,94.77,87.67
2025-02-12,Kolkata,105.01,91.82
2025-02-12,Mumbai,103.5,90.03
2025-02-11,Chennai,100.8,92.39
2025-02-11,Delhi,94.77,87.67
2025-02-11,Kolkata,105.01,91.82
2025-02-11,Mumbai,103.5,90.03
2025-02-10,Chennai,100.8,92.39
2025-02-10,Delhi,94.77,87.67
2025-02-10,Kolkata,105.01,91.82
2025-02-10,Mumbai,103.5,90.03
2025-02-09,Chennai,100.8,92.39
2025-02-09,Delhi,94.77,87.67
2025-02-09,Kolkata,105.01,91.82
2025-02-09,Mumbai,103.5,90.03
2025-02-08,Chennai,100.8,92.39
2025-02-08,Delhi,94.77,87.67
2025-02-08,Kolkata,105.01,91.82
2025-02-08,Mumbai,103.5,90.03
2025-02-07,Chennai,100.8,92.39
2025-02-07,Delhi,94.77,87.67
2025-02-07,Kolkata,105.01,91.82
2025-02-07,Mumbai,103.5,90.03
2025-02-06,Chennai,100.8,92.39
2025-02-06,Delhi,94.77,87.67
2025-02-06,Kolkata,105.01,91.82
2025-02-06,Mumbai,103.5,90.03
2025-02-05,Chennai,100.8,92.39
2025-02-05,Delhi,94.77,87.67
2025-02-05,Kolkata,105.01,91.82
2025-02-05,Mumbai,103.5,90.03
2025-02-04,Chennai,100.8,92.39
2025-02-04,Delhi,94.77,87.67
2025-02-04,Kolkata,105.01,91.82
2025-02-04,Mumbai,103.5,90.03
2025-02-03,Chennai,100.8,92.39
2025-02-03,Delhi,94.77,87.67
2025-02-03,Kolkata,105.01,91.82
2025-02-03,Mumbai,103.5,90.03
2025-02-02,Chennai,100.8,92.39
2025-02-02,Delhi,94.77,87.67
2025-02-02,Kolkata,105.01,91.82
2025-02-02,Mumbai,103.5,90.03
2025-02-01,Chennai,100.8,92.39
2025-02-01,Delhi,94.77,87.67
2025-02-01,Kolkata,105.01,91.82
2025-02-01,Mumbai,103.5,90.03
2025-01-31,Chennai,100.8,92.39
2025-01-31,Delhi,94.77,87.67
2025-01-31,Kolkata,105.01,91.82
2025-01-31,Mumbai,103.5,90.03
2025-01-30,Chennai,100.8,92.39
2025-01-30,Delhi,94.77,87.67
2025-01-30,Kolkata,105.01,91.82
2025-01-30,Mumbai,103.5,90.03
2025-01-29,Chennai,100.8,92.39
2025-01-29,Delhi,94.77,87.67
2025-01-29,Kolkata,105.01,91.82
2025-01-29,Mumbai,103.5,90.03
2025-01-28,Chennai,100.8,92.39
2025-01-28,Delhi,94.77,87.67
2025-01-28,Kolkata,105.01,91.82
2025-01-28,Mumbai,103.5,90.03
2025-01-27,Chennai,100.8,92.39
2025-01-27,Delhi,94.77,87.67
2025-01-27,Kolkata,105.01,91.82
2025-01-27,Mumbai,103.5,90.03
2025-01-26,Chennai,100.8,92.39
2025-01-26,Delhi,94.77,87.67
2025-01-26,Kolkata,105.01,91.82
2025-01-26,Mumbai,103.5,90.03
2025-01-25,Chennai,100.8,92.39
2025-01-25,Delhi,94.77,87.67
2025-01-25,Kolkata,105.01,91.82
2025-01-25,Mumbai,103.5,90.03
2025-01-24,Chennai,100.8,92.39
2025-01-24,Delhi,94.77,87.67
2025-01-24,Kolkata,105.01,91.82
2025-01-24,Mumbai,103.5,90.03
2025-01-23,Chennai,100.8,92.39
2025-01-23,Delhi,94.77,87.67
2025-01-23,Kolkata,105.01,91.82
2025-01-23,Mumbai,103.5,90.03
2025-01-22,Chennai,100.8,92.39
2025-01-22,Delhi,94.77,87.67
2025-01-22,Kolkata,105.01,91.82
2025-01-22,Mumbai,103.5,90.03
2025-01-21,Chennai,100.8,92.39
2025-01-21,Delhi,94.77,87.67
2025-01-21,Kolkata,105.01,91.82
2025-01-21,Mumbai,103.5,90.03
2025-01-20,Chennai,100.8,92.39
2025-01-20,Delhi,94.77,87.67
2025-01-20,Kolkata,105.01,91.82
2025-01-20,Mumbai,103.5,90.03
2025-01-19,Chennai,100.8,92.39
2025-01-19,Delhi,94.77,87.67
2025-01-19,Kolkata,105.01,91.82
2025-01-19,Mumbai,103.5,90.03
2025-01-18,Chennai,100.8,92.39
2025-01-18,Delhi,94.77,87.67
2025-01-18,Kolkata,105.01,91.82
2025-01-18,Mumbai,103.5,90.03
2025-01-17,Chennai,100.8,92.39
2025-01-17,Delhi,94.77,87.67
2025-01-17,Kolkata,105.01,91.82
2025-01-17,Mumbai,103.5,90.03
2025-01-16,Chennai,100.8,92.39
2025-01-16,Delhi,94.77,87.67
2025-01-16,Kolkata,105.01,91.82
2025-01-16,Mumbai,103.5,90.03
2025-01-15,Chennai,100.8,92.39
2025-01-15,Delhi,94.77,87.67
2025-01-15,Kolkata,105.01,91.82
2025-01-15,Mumbai,103.5,90.03
2025-01-13,Chennai,100.8,92.39
2025-01-13,Delhi,94.77,87.67
2025-01-13,Kolkata,105.01,91.82
2025-01-13,Mumbai,103.5,90.03
2025-01-12,Chennai,100.8,92.39
2025-01-12,Delhi,94.77,87.67
2025-01-12,Kolkata,105.01,91.82
2025-01-12,Mumbai,103.5,90.03
2025-01-11,Chennai,100.8,92.39
2025-01-11,Delhi,94.77,87.67
2025-01-11,Kolkata,105.01,91.82
2025-01-11,Mumbai,103.5,90.03
2025-01-10,Chennai,100.8,92.39
2025-01-10,Delhi,94.77,87.67
2025-01-10,Kolkata,105.01,91.82
2025-01-10,Mumbai,103.5,90.03
2025-01-09,Chennai,100.8,92.39
2025-01-09,Delhi,94.77,87.67
2025-01-09,Kolkata,105.01,91.82
2025-01-09,Mumbai,103.5,90.03
2025-01-08,Chennai,100.8,92.39
2025-01-08,Delhi,94.77,87.67
2025-01-08,Kolkata,105.01,91.82
2025-01-08,Mumbai,103.5,90.03
2025-01-07,Chennai,100.8,92.39
2025-01-07,Delhi,94.77,87.67
2025-01-07,Kolkata,105.01,91.82
2025-01-07,Mumbai,103.5,90.03
2025-01-06,Chennai,100.8,92.39
2025-01-06,Delhi,94.77,87.67
2025-01-06,Kolkata,105.01,91.82
2025-01-06,Mumbai,103.5,90.03
2025-01-05,Chennai,100.8,92.39
2025-01-05,Delhi,94.77,87.67
2025-01-05,Kolkata,105.01,91.82
2025-01-05,Mumbai,103.5,90.03
2025-01-04,Chennai,100.8,92.39
2025-01-04,Delhi,94.77,87.67
2025-01-04,Kolkata,105.01,91.82
2025-01-04,Mumbai,103.5,90.03
2025-01-03,Chennai,100.8,92.39
2025-01-03,Delhi,94.77,87.67
2025-01-03,Kolkata,105.01,91.82
2025-01-03,Mumbai,103.5,90.03
2025-01-02,Chennai,100.8,92.39
2025-01-02,Delhi,94.77,87.67
2025-01-02,Kolkata,105.01,91.82
2025-01-02,Mumbai,103.5,90.03
2025-01-01,Chennai,100.8,92.39
2025-01-01,Delhi,94.77,87.67
2025-01-01,Kolkata,105.01,91.82
2025-01-01,Mumbai,103.5,90.03
2024-12-31,Chennai,100.8,92.39
2024-12-31,Delhi,94.77,87.67
2024-12-31,Kolkata,105.01,91.82
2024-12-31,Mumbai,103.5,90.03
2024-12-30,Chennai,100.8,92.39
2024-12-30,Delhi,94.77,87.67
2024-12-30,Kolkata,105.01,91.82
2024-12-30,Mumbai,103.5,90.03
2024-12-29,Chennai,100.8,92.39
2024-12-29,Delhi,94.77,87.67
2024-12-29,Kolkata,105.01,91.82
2024-12-29,Mumbai,103.5,90.03
2024-12-28,Chennai,100.8,92.39
2024-12-28,Delhi,94.77,87.67
2024-12-28,Kolkata,105.01,91.82
2024-12-28,Mumbai,103.5,90.03
2024-12-27,Chennai,100.8,92.39
2024-12-27,Delhi,94.77,87.67
2024-12-27,Kolkata,105.01,91.82
2024-12-27,Mumbai,103.5,90.03
2024-12-26,Chennai,100.8,92.39
2024-12-26,Delhi,94.77,87.67
2024-12-26,Kolkata,105.01,91.82
2024-12-26,Mumbai,103.5,90.03
2024-12-25,Chennai,100.8,92.39
2024-12-25,Delhi,94.77,87.67
2024-12-25,Kolkata,105.01,91.82
2024-12-25,Mumbai,103.5,90.03
2024-12-24,Chennai,100.8,92.39
2024-12-24,Delhi,94.77,87.67
2024-12-24,Kolkata,105.01,91.82
2024-12-24,Mumbai,103.5,90.03
2024-12-23,Chennai,100.8,92.39
2024-12-23,Delhi,94.77,87.67
2024-12-23,Kolkata,105.01,91.82
2024-12-23,Mumbai,103.5,90.03
2024-12-22,Chennai,100.8,92.39
2024-12-22,Delhi,94.77,87.67
2024-12-22,Kolkata,105.01,91.82
2024-12-22,Mumbai,103.5,90.03
2024-12-21,Chennai,100.8,92.39
2024-12-21,Delhi,94.77,87.67
2024-12-21,Kolkata,105.01,91.82
2024-12-21,Mumbai,103.5,90.03
2024-12-20,Chennai,100.8,92.39
2024-12-20,Delhi,94.77,87.67
2024-12-20,Kolkata,105.01,91.82
2024-12-20,Mumbai,103.5,90.03
2024-12-19,Chennai,100.8,92.39
2024-12-19,Delhi,94.77,87.67
2024-12-19,Kolkata,105.01,91.82
2024-12-19,Mumbai,103.5,90.03
2024-12-18,Chennai,100.8,92.39
2024-12-18,Delhi,94.77,87.67
2024-12-18,Kolkata,105.01,91.82
2024-12-18,Mumbai,103.5,90.03
2024-12-17,Chennai,100.8,92.39
2024-12-17,Delhi,94.77,87.67
2024-12-17,Kolkata,105.01,91.82
2024-12-17,Mumbai,103.5,90.03
2024-12-16,Chennai,100.8,92.39
2024-12-16,Delhi,94.77,87.67
2024-12-16,Kolkata,105.01,91.82
2024-12-16,Mumbai,103.5,90.03
2024-12-15,Chennai,100.8,92.39
2024-12-15,Delhi,94.77,87.67
2024-12-15,Kolkata,105.01,91.82
2024-12-15,Mumbai,103.5,90.03
2024-12-14,Chennai,100.8,92.39
2024-12-14,Delhi,94.77,87.67
2024-12-14,Kolkata,105.01,91.82
2024-12-14,Mumbai,103.5,90.03
2024-12-13,Chennai,100.8,92.39
2024-12-13,Delhi,94.77,87.67
2024-12-13,Kolkata,105.01,91.82
2024-12-13,Mumbai,103.5,90.03
2024-12-12,Chennai,100.8,92.39
2024-12-12,Delhi,94.77,87.67
2024-12-12,Kolkata,105.01,91.82
2024-12-12,Mumbai,103.5,90.03
2024-12-11,Chennai,100.8,92.39
2024-12-11,Delhi,94.77,87.67
2024-12-11,Kolkata,105.01,91.82
2024-12-11,Mumbai,103.5,90.03
2024-12-10,Chennai,100.8,92.39
2024-12-10,Delhi,94.77,87.67
2024-12-10,Kolkata,105.01,91.82
2024-12-10,Mumbai,103.5,90.03
2024-12-09,Chennai,100.8,92.39
2024-12-09,Delhi,94.77,87.67
2024-12-09,Kolkata,105.01,91.82
2024-12-09,Mumbai,103.5,90.03
2024-12-08,Chennai,100.8,92.39
2024-12-08,Delhi,94.77,87.67
2024-12-08,Kolkata,105.01,91.82
2024-12-08,Mumbai,103.5,90.03
2024-12-07,Chennai,100.8,92.39
2024-12-07,Delhi,94.77,87.67
2024-12-07,Kolkata,105.01,91.82
2024-12-07,Mumbai,103.5,90.03
2024-12-06,Chennai,100.8,92.39
2024-12-06,Delhi,94.77,87.67
2024-12-06,Kolkata,105.01,91.82
2024-12-06,Mumbai,103.5,90.03
2024-12-05,Chennai,100.8,92.39
2024-12-05,Delhi,94.77,87.67
2024-12-05,Kolkata,105.01,91.82
2024-12-05,Mumbai,103.5,90.03
2024-12-04,Chennai,100.8,92.39
2024-12-04,Delhi,94.77,87.67
2024-12-04,Kolkata,105.01,91.82
2024-12-04,Mumbai,103.5,90.03
2024-12-03,Chennai,100.8,92.39
2024-12-03,Delhi,94.77,87.67
2024-12-03,Kolkata,105.01,91.82
2024-12-03,Mumbai,103.5,90.03
2024-12-02,Chennai,100.8,92.39
2024-12-02,Delhi,94.77,87.67
2024-12-02,Kolkata,105.01,91.82
2024-12-02,Mumbai,103.5,90.03
2024-12-01,Chennai,100.8,92.39
2024-12-01,Delhi,94.77,87.67
2024-12-01,Kolkata,105.01,91.82
2024-12-01,Mumbai,103.5,90.03
2024-11-30,Chennai,100.8,92.39
2024-11-30,Delhi,94.77,87.67
2024-11-30,Kolkata,104.95,91.76
2024-11-30,Mumbai,103.44,89.97
2024-11-29,Chennai,100.8,92.39
2024-11-29,Delhi,94.77,87.67
2024-11-29,Kolkata,104.95,91.76
2024-11-29,Mumbai,103.44,89.97
2024-11-28,Chennai,100.8,92.39
2024-11-28,Delhi,94.77,87.67
2024-11-28,Kolkata,104.95,91.76
2024-11-28,Mumbai,103.44,89.97
2024-11-27,Chennai,100.8,92.39
2024-11-27,Delhi,94.77,87.67
2024-11-27,Kolkata,104.95,91.76
2024-11-27,Mumbai,103.44,89.97
2024-11-26,Chennai,100.8,92.39
2024-11-26,Delhi,94.77,87.67
2024-11-26,Kolkata,104.95,91.76
2024-11-26,Mumbai,103.44,89.97
2024-11-25,Chennai,100.8,92.39
2024-11-25,Delhi,94.77,87.67
2024-11-25,Kolkata,104.95,91.76
2024-11-25,Mumbai,103.44,89.97
2024-11-24,Chennai,100.8,92.39
2024-11-24,Delhi,94.77,87.67
2024-11-24,Kolkata,104.95,91.76
2024-11-24,Mumbai,103.44,89.97
2024-11-23,Chennai,100.8,92.39
2024-11-23,Delhi,94.77,87.67
2024-11-23,Kolkata,104.95,91.76
2024-11-23,Mumbai,103.44,89.97
2024-11-22,Chennai,100.8,92.39
2024-11-22,Delhi,94.77,87.67
2024-11-22,Kolkata,104.95,91.76
2024-11-22,Mumbai,103.44,89.97
2024-11-21,Chennai,100.8,92.39
2024-11-21,Delhi,94.77,87.67
2024-11-21,Kolkata,104.95,91.76
2024-11-21,Mumbai,103.44,89.97
2024-11-20,Chennai,100.8,92.39
2024-11-20,Delhi,94.77,87.67
2024-11-20,Kolkata,104.95,91.76
2024-11-20,Mumbai,103.44,89.97
2024-11-19,Chennai,100.8,92.39
2024-11-19,Delhi,94.77,87.67
2024-11-19,Kolkata,104.95,91.76
2024-11-19,Mumbai,103.44,89.97
2024-11-18,Chennai,100.8,92.39
2024-11-18,Delhi,94.77,87.67
2024-11-18,Kolkata,104.95,91.76
2024-11-18,Mumbai,103.44,89.97
2024-11-17,Chennai,100.8,92.39
2024-11-17,Delhi,94.77,87.67
2024-11-17,Kolkata,104.95,91.76
2024-11-17,Mumbai,103.44,89.97
2024-11-16,Chennai,100.8,92.39
2024-11-16,Delhi,94.77,87.67
2024-11-16,Kolkata,104.95,91.76
2024-11-16,Mumbai,103.44,89.97
2024-11-15,Chennai,100.8,92.39
2024-11-15,Delhi,94.77,87.67
2024-11-15,Kolkata,104.95,91.76
2024-11-15,Mumbai,103.44,89.97
2024-11-14,Chennai,100.8,92.39
2024-11-14,Delhi,94.77,87.67
2024-11-14,Kolkata,104.95,91.76
2024-11-14,Mumbai,103.44,89.97
2024-11-13,Chennai,100.8,92.39
